driver_id,pool_location,driver_rating
DRV-BB-10888,Pool BSD,4.9
DRV-BB-10889,Pool Mampang,4.71
DRV-BB-10890,Pool BSD,4.79
DRV-BB-10891,Pool Kramat Jati,4.89
DRV-BB-10892,Pool Halim,4.9
DRV-BB-10893,Pool Mampang,4.97
DRV-BB-10894,Pool Mampang,4.8
DRV-BB-10895,Pool BSD,4.92
DRV-BB-10896,Pool Halim,4.67
DRV-BB-10897,Pool Puri,4.65
DRV-BB-10898,Pool Puri,4.72
DRV-BB-10899,Pool Halim,4.95
DRV-BB-10900,Pool Ciputat,4.82
DRV-BB-10901,Pool Kelapa Gading,4.76
DRV-BB-10902,Pool BSD,4.83
DRV-BB-10903,Pool Halim,4.9
DRV-BB-10904,Pool Puri,4.7
DRV-BB-10905,Pool Puri,4.61
DRV-BB-10906,Pool Ciputat,4.75
DRV-BB-10907,Pool Kelapa Gading,4.86
DRV-BB-10908,Pool Kelapa Gading,4.96
DRV-BB-10909,Pool Mampang,4.76
DRV-BB-10910,Pool Puri,4.99
DRV-BB-10911,Pool BSD,4.61
DRV-BB-10912,Pool BSD,4.76
DRV-BB-10913,Pool Puri,4.95
DRV-BB-10914,Pool Kelapa Gading,4.78
DRV-BB-10915,Pool BSD,4.73
DRV-BB-10916,Pool BSD,4.72
DRV-BB-10917,Pool Ciputat,4.81
DRV-BB-10918,Pool Kramat Jati,4.74
DRV-BB-10919,Pool Kelapa Gading,4.61
DRV-BB-10920,Pool Mampang,4.85
DRV-BB-10921,Pool Ciputat,4.61
DRV-BB-10922,Pool Ciputat,4.67
DRV-BB-10923,Pool Halim,4.79
DRV-BB-10924,Pool Puri,4.94
DRV-BB-10925,Pool Halim,4.78
DRV-BB-10926,Pool Kramat Jati,4.96
DRV-BB-10927,Pool BSD,4.88
DRV-BB-10928,Pool BSD,4.93
DRV-BB-10929,Pool Halim,4.92
DRV-BB-10930,Pool BSD,4.65
DRV-BB-10931,Pool Puri,4.83
DRV-BB-10932,Pool Mampang,4.64
DRV-BB-10933,Pool Kelapa Gading,4.9
DRV-BB-10934,Pool Ciputat,4.62
DRV-BB-10935,Pool Ciputat,4.91
DRV-BB-10936,Pool Kelapa Gading,4.72
DRV-BB-10937,Pool Ciputat,4.72
DRV-BB-10938,Pool Halim,4.81
DRV-BB-10939,Pool Kramat Jati,4.89
DRV-BB-10940,Pool Halim,4.91
DRV-BB-10941,Pool Kramat Jati,4.86
DRV-BB-10942,Pool Puri,4.64
DRV-BB-10943,Pool Mampang,4.87
DRV-BB-10944,Pool Kramat Jati,4.67
DRV-BB-10945,Pool Mampang,4.7
DRV-BB-10946,Pool Mampang,4.9
DRV-BB-10947,Pool Halim,4.67
DRV-BB-10948,Pool Puri,4.87
DRV-BB-10949,Pool BSD,4.96
DRV-BB-10950,Pool Kelapa Gading,4.63
DRV-BB-10951,Pool Puri,4.75
DRV-BB-10952,Pool BSD,4.81
DRV-BB-10953,Pool Kelapa Gading,4.68
DRV-BB-10954,Pool Kramat Jati,4.66
DRV-BB-10955,Pool Halim,4.85
DRV-BB-10956,Pool BSD,4.83
DRV-BB-10957,Pool Kramat Jati,4.84
DRV-BB-10958,Pool Kramat Jati,4.86
DRV-BB-10959,Pool Halim,4.95
DRV-BB-10960,Pool Kelapa Gading,4.62
DRV-BB-10961,Pool Ciputat,4.64
DRV-BB-10962,Pool BSD,4.97
DRV-BB-10963,Pool BSD,4.65
DRV-BB-10964,Pool BSD,4.94
DRV-BB-10965,Pool Ciputat,4.84
DRV-BB-10966,Pool Mampang,4.81
DRV-BB-10967,Pool Puri,4.92
DRV-BB-10968,Pool Mampang,4.94
DRV-BB-10969,Pool Kelapa Gading,4.83
DRV-BB-10970,Pool BSD,4.61
DRV-BB-10971,Pool BSD,4.75
DRV-BB-10972,Pool Kramat Jati,4.72
DRV-BB-10973,Pool Kelapa Gading,4.65
DRV-BB-10974,Pool Halim,4.82
DRV-BB-10975,Pool Kramat Jati,4.72
DRV-BB-10976,Pool Halim,4.71
DRV-BB-10977,Pool Kelapa Gading,4.79
DRV-BB-10978,Pool Kramat Jati,4.91
DRV-BB-10979,Pool BSD,4.71
DRV-BB-10980,Pool Halim,4.91
DRV-BB-10981,Pool Halim,4.74
DRV-BB-10982,Pool Puri,4.74
DRV-BB-10983,Pool Mampang,4.99
DRV-BB-10984,Pool Mampang,4.73
DRV-BB-10985,Pool Ciputat,4.85
DRV-BB-10986,Pool Ciputat,4.92
DRV-BB-10987,Pool Halim,4.75
DRV-BB-10988,Pool Halim,4.92
DRV-BB-10989,Pool Halim,4.69
DRV-BB-10990,Pool Halim,4.87
DRV-BB-10991,Pool Kelapa Gading,4.94
DRV-BB-10992,Pool Kramat Jati,4.99
DRV-BB-10993,Pool Kramat Jati,4.92
DRV-BB-10994,Pool BSD,4.94
DRV-BB-10995,Pool Puri,4.88
DRV-BB-10996,Pool Mampang,4.96
DRV-BB-10997,Pool Mampang,4.8
DRV-BB-10998,Pool Mampang,4.87
DRV-BB-10999,Pool Halim,4.75
DRV-BB-11000,Pool Kelapa Gading,4.88
DRV-BB-11001,Pool Halim,4.96
DRV-BB-11002,Pool Ciputat,4.87
DRV-BB-11003,Pool BSD,4.62
DRV-BB-11004,Pool BSD,4.93
DRV-BB-11005,Pool Mampang,4.88
DRV-BB-11006,Pool Ciputat,4.96
DRV-BB-11007,Pool Halim,4.83
DRV-BB-11008,Pool Mampang,4.79
DRV-BB-11009,Pool Ciputat,4.63
DRV-BB-11010,Pool Ciputat,4.78
DRV-BB-11011,Pool Puri,4.82
DRV-BB-11012,Pool Ciputat,4.85
DRV-BB-11013,Pool Puri,4.97
DRV-BB-11014,Pool Mampang,4.87
DRV-BB-11015,Pool Kramat Jati,4.85
DRV-BB-11016,Pool BSD,4.65
DRV-BB-11017,Pool Kramat Jati,4.96
DRV-BB-11018,Pool Ciputat,4.79
DRV-BB-11019,Pool Kelapa Gading,4.82
DRV-BB-11020,Pool Ciputat,4.64
DRV-BB-11021,Pool Ciputat,4.66
DRV-BB-11022,Pool Halim,4.61
DRV-BB-11023,Pool Ciputat,4.71
DRV-BB-11024,Pool Puri,4.78
DRV-BB-11025,Pool Ciputat,4.81
DRV-BB-11026,Pool Puri,4.75
DRV-BB-11027,Pool Kramat Jati,4.95
DRV-BB-11028,Pool Kramat Jati,4.81
DRV-BB-11029,Pool Kramat Jati,4.7
DRV-BB-11030,Pool Kramat Jati,4.86
DRV-BB-11031,Pool BSD,4.68
DRV-BB-11032,Pool Kramat Jati,4.66
DRV-BB-11033,Pool BSD,4.86
DRV-BB-11034,Pool BSD,4.73
DRV-BB-11035,Pool Halim,4.78
DRV-BB-11036,Pool Ciputat,4.66
DRV-BB-11037,Pool Halim,4.79
DRV-BB-11038,Pool Puri,4.61
DRV-BB-11039,Pool Mampang,4.61
DRV-BB-11040,Pool Kramat Jati,4.89
DRV-BB-11041,Pool Ciputat,4.95
DRV-BB-11042,Pool Ciputat,4.78
DRV-BB-11043,Pool Ciputat,4.67
DRV-BB-11044,Pool BSD,4.91
DRV-BB-11045,Pool BSD,4.88
DRV-BB-11046,Pool Mampang,4.64
DRV-BB-11047,Pool Puri,4.8
DRV-BB-11048,Pool Halim,4.73
DRV-BB-11049,Pool BSD,4.8
DRV-BB-11050,Pool Kramat Jati,4.98
DRV-BB-11051,Pool BSD,4.9
DRV-BB-11052,Pool Ciputat,4.78
DRV-BB-11053,Pool Ciputat,4.96
DRV-BB-11054,Pool Ciputat,5.0
DRV-BB-11055,Pool Ciputat,4.93
DRV-BB-11056,Pool Puri,4.62
DRV-BB-11057,Pool Kelapa Gading,4.67
DRV-BB-11058,Pool Kelapa Gading,4.66
DRV-BB-11059,Pool Kramat Jati,4.92
DRV-BB-11060,Pool Mampang,4.75
DRV-BB-11061,Pool Kramat Jati,4.64
DRV-BB-11062,Pool Puri,4.64
DRV-BB-11063,Pool Kramat Jati,4.7
DRV-BB-11064,Pool Kelapa Gading,4.97
DRV-BB-11065,Pool Kramat Jati,4.62
DRV-BB-11066,Pool Halim,4.93
DRV-BB-11067,Pool Kramat Jati,4.63
DRV-BB-11068,Pool Puri,4.92
DRV-BB-11069,Pool Mampang,4.67
DRV-BB-11070,Pool Halim,4.9
DRV-BB-11071,Pool Halim,4.64
DRV-BB-11072,Pool Ciputat,4.72
DRV-BB-11073,Pool BSD,4.88
DRV-BB-11074,Pool Kramat Jati,5.0
DRV-BB-11075,Pool Ciputat,4.81
DRV-BB-11076,Pool Kramat Jati,4.61
DRV-BB-11077,Pool Halim,4.8
DRV-BB-11078,Pool BSD,4.76
DRV-BB-11079,Pool Ciputat,4.77
DRV-BB-11080,Pool Mampang,4.99
DRV-BB-11081,Pool Mampang,4.81
DRV-BB-11082,Pool Kramat Jati,4.76
DRV-BB-11083,Pool Kelapa Gading,4.93
DRV-BB-11084,Pool Ciputat,4.65
DRV-BB-11085,Pool Puri,4.67
DRV-BB-11086,Pool Puri,4.98
DRV-BB-11087,Pool Puri,4.9
DRV-BB-11088,Pool Kramat Jati,4.61
DRV-BB-11089,Pool BSD,4.81
DRV-BB-11090,Pool Halim,4.83
DRV-BB-11091,Pool Kelapa Gading,4.75
DRV-BB-11092,Pool Puri,4.98
DRV-BB-11093,Pool Ciputat,4.92
DRV-BB-11094,Pool BSD,4.6
DRV-BB-11095,Pool Puri,4.97
DRV-BB-11096,Pool Kelapa Gading,4.64
DRV-BB-11097,Pool Kramat Jati,4.94
DRV-BB-11098,Pool Kramat Jati,4.84
DRV-BB-11099,Pool Ciputat,4.87
DRV-BB-11100,Pool Halim,4.89
DRV-BB-11101,Pool Kramat Jati,4.9
DRV-BB-11102,Pool Kramat Jati,4.93
DRV-BB-11103,Pool Puri,4.87
DRV-BB-11104,Pool Puri,4.69
DRV-BB-11105,Pool Ciputat,4.81
DRV-BB-11106,Pool Kelapa Gading,4.94
DRV-BB-11107,Pool Kramat Jati,4.88
DRV-BB-11108,Pool Halim,4.65
DRV-BB-11109,Pool Puri,4.81
DRV-BB-11110,Pool Ciputat,4.95
DRV-BB-11111,Pool Kramat Jati,4.89
DRV-BB-11112,Pool Mampang,4.62
DRV-BB-11113,Pool Halim,4.79
DRV-BB-11114,Pool Ciputat,4.66
DRV-BB-11115,Pool Ciputat,4.95
DRV-BB-11116,Pool Ciputat,4.62
DRV-BB-11117,Pool BSD,4.98
DRV-BB-11118,Pool Halim,4.94
DRV-BB-11119,Pool Ciputat,4.81
DRV-BB-11120,Pool Kramat Jati,4.73
DRV-BB-11121,Pool Puri,4.69
DRV-BB-11122,Pool Mampang,4.69
DRV-BB-11123,Pool Ciputat,4.67
DRV-BB-11124,Pool Kramat Jati,4.77
DRV-BB-11125,Pool Mampang,4.78
DRV-BB-11126,Pool Halim,4.77
DRV-BB-11127,Pool Mampang,4.99
DRV-BB-11128,Pool Puri,4.98
DRV-BB-11129,Pool Puri,4.68
DRV-BB-11130,Pool Kelapa Gading,4.64
DRV-BB-11131,Pool Halim,4.99
DRV-BB-11132,Pool Kelapa Gading,4.8
DRV-BB-11133,Pool Puri,4.69
DRV-BB-11134,Pool Halim,4.83
DRV-BB-11135,Pool BSD,4.97
DRV-BB-11136,Pool Kramat Jati,4.8
DRV-BB-11137,Pool Puri,5.0
DRV-BB-11138,Pool Halim,4.73
DRV-BB-11139,Pool Puri,4.65
DRV-BB-11140,Pool Kelapa Gading,4.97
DRV-BB-11141,Pool Ciputat,4.66
DRV-BB-11142,Pool Ciputat,4.71
DRV-BB-11143,Pool Mampang,4.96
DRV-BB-11144,Pool Kelapa Gading,4.73
DRV-BB-11145,Pool Kramat Jati,4.69
DRV-BB-11146,Pool Kramat Jati,4.76
DRV-BB-11147,Pool Kelapa Gading,4.73
DRV-BB-11148,Pool Halim,4.69
DRV-BB-11149,Pool Mampang,4.85
DRV-BB-11150,Pool Ciputat,4.62
DRV-BB-11151,Pool Puri,4.73
DRV-BB-11152,Pool BSD,4.71
DRV-BB-11153,Pool Kelapa Gading,4.98
DRV-BB-11154,Pool Ciputat,4.73
DRV-BB-11155,Pool Ciputat,4.96
DRV-BB-11156,Pool Kramat Jati,4.99
DRV-BB-11157,Pool Mampang,4.92
DRV-BB-11158,Pool Mampang,4.62
DRV-BB-11159,Pool BSD,4.77
DRV-BB-11160,Pool Kramat Jati,4.74
DRV-BB-11161,Pool Kelapa Gading,4.94
DRV-BB-11162,Pool Halim,4.74
DRV-BB-11163,Pool Puri,4.98
DRV-BB-11164,Pool Halim,4.85
DRV-BB-11165,Pool Kelapa Gading,4.96
DRV-BB-11166,Pool BSD,4.91
DRV-BB-11167,Pool Kelapa Gading,4.97
DRV-BB-11168,Pool Halim,4.63
DRV-BB-11169,Pool Mampang,4.67
DRV-BB-11170,Pool BSD,4.63
DRV-BB-11171,Pool Kramat Jati,4.76
DRV-BB-11172,Pool BSD,4.71
DRV-BB-11173,Pool Mampang,4.7
DRV-BB-11174,Pool Halim,4.87
DRV-BB-11175,Pool Kramat Jati,4.76
DRV-BB-11176,Pool BSD,4.65
DRV-BB-11177,Pool Ciputat,4.62
DRV-BB-11178,Pool Halim,4.95
DRV-BB-11179,Pool Kelapa Gading,4.85
DRV-BB-11180,Pool Kelapa Gading,4.65
DRV-BB-11181,Pool Kelapa Gading,4.8
DRV-BB-11182,Pool Kelapa Gading,4.7
DRV-BB-11183,Pool Puri,4.64
DRV-BB-11184,Pool Mampang,4.86
DRV-BB-11185,Pool Puri,4.72
DRV-BB-11186,Pool Puri,4.8
DRV-BB-11187,Pool Halim,4.67
DRV-BB-11188,Pool BSD,4.64
DRV-BB-11189,Pool Halim,4.91
DRV-BB-11190,Pool Kelapa Gading,4.88
DRV-BB-11191,Pool Kramat Jati,4.82
DRV-BB-11192,Pool Kramat Jati,4.92
DRV-BB-11193,Pool BSD,4.94
DRV-BB-11194,Pool BSD,4.93
DRV-BB-11195,Pool BSD,4.91
DRV-BB-11196,Pool Kelapa Gading,4.7
DRV-BB-11197,Pool Kramat Jati,4.7
DRV-BB-11198,Pool Halim,4.7
DRV-BB-11199,Pool Kelapa Gading,4.69
DRV-BB-11200,Pool Ciputat,4.78
DRV-BB-11201,Pool Ciputat,4.87
DRV-BB-11202,Pool Ciputat,4.95
DRV-BB-11203,Pool Kramat Jati,4.63
DRV-BB-11204,Pool Ciputat,4.81
DRV-BB-11205,Pool Puri,4.92
DRV-BB-11206,Pool Kelapa Gading,4.88
DRV-BB-11207,Pool Kramat Jati,4.73
DRV-BB-11208,Pool Mampang,4.72
DRV-BB-11209,Pool Halim,4.97
DRV-BB-11210,Pool Mampang,4.78
DRV-BB-11211,Pool Halim,4.69
DRV-BB-11212,Pool Puri,4.99
DRV-BB-11213,Pool Kramat Jati,4.75
DRV-BB-11214,Pool Kramat Jati,4.67
DRV-BB-11215,Pool Puri,4.84
DRV-BB-11216,Pool BSD,4.68
DRV-BB-11217,Pool Puri,4.68
DRV-BB-11218,Pool Kramat Jati,4.9
DRV-BB-11219,Pool BSD,4.9
DRV-BB-11220,Pool Halim,4.75
DRV-BB-11221,Pool BSD,4.78
DRV-BB-11222,Pool Mampang,4.72
DRV-BB-11223,Pool Kramat Jati,4.85
DRV-BB-11224,Pool Kramat Jati,4.65
DRV-BB-11225,Pool Mampang,4.97
DRV-BB-11226,Pool Kelapa Gading,4.82
DRV-BB-11227,Pool Mampang,4.82
DRV-BB-11228,Pool Puri,4.61
DRV-BB-11229,Pool Puri,4.73
DRV-BB-11230,Pool Halim,4.81
DRV-BB-11231,Pool Kramat Jati,4.93
DRV-BB-11232,Pool Ciputat,4.76
DRV-BB-11233,Pool Halim,4.66
DRV-BB-11234,Pool Kramat Jati,4.69
DRV-BB-11235,Pool Mampang,4.86
DRV-BB-11236,Pool Kramat Jati,4.7
DRV-BB-11237,Pool Halim,5.0
DRV-BB-11238,Pool Halim,4.97
DRV-BB-11239,Pool Puri,4.96
DRV-BB-11240,Pool Mampang,4.67
DRV-BB-11241,Pool Kramat Jati,4.78
DRV-BB-11242,Pool Ciputat,4.78
DRV-BB-11243,Pool Mampang,4.7
DRV-BB-11244,Pool Ciputat,4.91
DRV-BB-11245,Pool Mampang,4.93
DRV-BB-11246,Pool Ciputat,4.94
DRV-BB-11247,Pool Mampang,4.87
DRV-BB-11248,Pool BSD,4.66
DRV-BB-11249,Pool Puri,4.62
DRV-BB-11250,Pool BSD,4.81
DRV-BB-11251,Pool BSD,4.81
DRV-BB-11252,Pool Halim,4.68
DRV-BB-11253,Pool Ciputat,4.96
DRV-BB-11254,Pool Ciputat,4.61
DRV-BB-11255,Pool Mampang,4.92
DRV-BB-11256,Pool Kramat Jati,4.84
DRV-BB-11257,Pool Kramat Jati,4.89
DRV-BB-11258,Pool Ciputat,4.96
DRV-BB-11259,Pool Puri,4.79
DRV-BB-11260,Pool Puri,4.96
DRV-BB-11261,Pool Kelapa Gading,4.6
DRV-BB-11262,Pool Mampang,4.86
DRV-BB-11263,Pool BSD,4.92
DRV-BB-11264,Pool BSD,4.94
DRV-BB-11265,Pool Halim,4.9
DRV-BB-11266,Pool Ciputat,4.78
DRV-BB-11267,Pool Halim,4.71
DRV-BB-11268,Pool Ciputat,4.94
DRV-BB-11269,Pool BSD,4.9
DRV-BB-11270,Pool BSD,4.9
DRV-BB-11271,Pool BSD,4.63
DRV-BB-11272,Pool Puri,4.86
DRV-BB-11273,Pool Mampang,4.86
DRV-BB-11274,Pool Halim,4.98
DRV-BB-11275,Pool BSD,4.91
DRV-BB-11276,Pool Puri,5.0
DRV-BB-11277,Pool BSD,4.87
DRV-BB-11278,Pool Halim,4.63
DRV-BB-11279,Pool Kelapa Gading,4.97
DRV-BB-11280,Pool Mampang,4.66
DRV-BB-11281,Pool Puri,4.75
DRV-BB-11282,Pool Ciputat,4.91
DRV-BB-11283,Pool Ciputat,4.87
DRV-BB-11284,Pool Halim,4.75
DRV-BB-11285,Pool Kramat Jati,4.61
DRV-BB-11286,Pool Halim,4.88
DRV-BB-11287,Pool BSD,4.85
DRV-BB-11288,Pool Halim,4.71
DRV-BB-11289,Pool Kramat Jati,4.79
DRV-BB-11290,Pool Kelapa Gading,4.81
DRV-BB-11291,Pool Kramat Jati,4.77
DRV-BB-11292,Pool Ciputat,4.67
DRV-BB-11293,Pool Ciputat,4.85
DRV-BB-11294,Pool Ciputat,4.83
DRV-BB-11295,Pool Halim,4.61
DRV-BB-11296,Pool Kelapa Gading,4.78
DRV-BB-11297,Pool BSD,4.64
DRV-BB-11298,Pool Puri,4.99
DRV-BB-11299,Pool Kelapa Gading,4.79
DRV-BB-11300,Pool Puri,4.61
DRV-BB-11301,Pool Kelapa Gading,4.76
DRV-BB-11302,Pool BSD,4.97
DRV-BB-11303,Pool BSD,4.77
DRV-BB-11304,Pool Ciputat,4.84
DRV-BB-11305,Pool Kramat Jati,4.99
DRV-BB-11306,Pool BSD,4.94
DRV-BB-11307,Pool Halim,4.66
DRV-BB-11308,Pool BSD,4.91
DRV-BB-11309,Pool Halim,4.85
DRV-BB-11310,Pool Puri,4.72
DRV-BB-11311,Pool Ciputat,4.86
DRV-BB-11312,Pool Mampang,4.96
DRV-BB-11313,Pool Halim,4.98
DRV-BB-11314,Pool Kelapa Gading,4.99
DRV-BB-11315,Pool Puri,4.74
DRV-BB-11316,Pool Mampang,4.78
DRV-BB-11317,Pool Mampang,4.81
DRV-BB-11318,Pool Puri,4.73
DRV-BB-11319,Pool Kelapa Gading,4.77
DRV-BB-11320,Pool Kramat Jati,4.68
DRV-BB-11321,Pool Kelapa Gading,4.87
DRV-BB-11322,Pool Mampang,4.69
DRV-BB-11323,Pool Ciputat,4.9
DRV-BB-11324,Pool Ciputat,4.78
DRV-BB-11325,Pool Halim,4.81
DRV-BB-11326,Pool BSD,4.88
DRV-BB-11327,Pool BSD,4.7
DRV-BB-11328,Pool Mampang,4.67
DRV-BB-11329,Pool Kelapa Gading,4.79
DRV-BB-11330,Pool BSD,4.92
DRV-BB-11331,Pool Mampang,4.93
DRV-BB-11332,Pool Halim,4.63
DRV-BB-11333,Pool Kramat Jati,4.61
DRV-BB-11334,Pool Kramat Jati,4.74
DRV-BB-11335,Pool Kramat Jati,4.81
DRV-BB-11336,Pool Mampang,4.87
DRV-BB-11337,Pool Mampang,4.89
DRV-BB-11338,Pool Mampang,4.62
DRV-BB-11339,Pool Kramat Jati,4.7
DRV-BB-11340,Pool Puri,4.82
DRV-BB-11341,Pool BSD,4.7
DRV-BB-11342,Pool Kramat Jati,4.63
DRV-BB-11343,Pool Ciputat,4.78
DRV-BB-11344,Pool Kramat Jati,4.74
DRV-BB-11345,Pool Kelapa Gading,4.72
DRV-BB-11346,Pool BSD,4.62
DRV-BB-11347,Pool Ciputat,4.85
DRV-BB-11348,Pool Mampang,4.99
DRV-BB-11349,Pool Mampang,4.68
DRV-BB-11350,Pool Ciputat,4.85
DRV-BB-11351,Pool Kramat Jati,4.81
DRV-BB-11352,Pool Mampang,4.6
DRV-BB-11353,Pool Kramat Jati,4.97
DRV-BB-11354,Pool Mampang,4.82
DRV-BB-11355,Pool Kramat Jati,4.79
DRV-BB-11356,Pool Mampang,4.7
DRV-BB-11357,Pool Puri,4.99
DRV-BB-11358,Pool Mampang,4.92
DRV-BB-11359,Pool Mampang,4.87
DRV-BB-11360,Pool BSD,4.76
DRV-BB-11361,Pool Kelapa Gading,4.83
DRV-BB-11362,Pool Halim,4.82
DRV-BB-11363,Pool Mampang,4.75
DRV-BB-11364,Pool Halim,4.89
DRV-BB-11365,Pool Kramat Jati,4.77
DRV-BB-11366,Pool Halim,4.97
DRV-BB-11367,Pool Puri,4.88
DRV-BB-11368,Pool BSD,4.72
DRV-BB-11369,Pool Kramat Jati,4.63
DRV-BB-11370,Pool Halim,4.86
DRV-BB-11371,Pool Kramat Jati,4.68
DRV-BB-11372,Pool Halim,4.98
DRV-BB-11373,Pool Puri,4.67
DRV-BB-11374,Pool BSD,4.81
DRV-BB-11375,Pool Ciputat,4.96
DRV-BB-11376,Pool Kelapa Gading,4.86
DRV-BB-11377,Pool BSD,4.65
DRV-BB-11378,Pool BSD,4.86
DRV-BB-11379,Pool Ciputat,4.6
DRV-BB-11380,Pool Puri,4.99
DRV-BB-11381,Pool Kelapa Gading,4.97
DRV-BB-11382,Pool Kelapa Gading,4.88
DRV-BB-11383,Pool Ciputat,4.81
DRV-BB-11384,Pool Kramat Jati,4.73
DRV-BB-11385,Pool BSD,4.61
DRV-BB-11386,Pool Kelapa Gading,4.76
DRV-BB-11387,Pool Halim,4.76
DRV-BB-11388,Pool Ciputat,4.7
DRV-BB-11389,Pool Kramat Jati,4.99
DRV-BB-11390,Pool Puri,4.75
DRV-BB-11391,Pool Ciputat,4.68
DRV-BB-11392,Pool Halim,4.62
DRV-BB-11393,Pool Puri,4.88
DRV-BB-11394,Pool Kramat Jati,4.99
DRV-BB-11395,Pool Halim,4.73
DRV-BB-11396,Pool Halim,4.69
DRV-BB-11397,Pool Kramat Jati,4.9
DRV-BB-11398,Pool Ciputat,4.62
DRV-BB-11399,Pool Puri,4.62
DRV-BB-11400,Pool Ciputat,4.91
DRV-BB-11401,Pool Puri,4.97
DRV-BB-11402,Pool Ciputat,4.74
DRV-BB-11403,Pool Puri,4.68
DRV-BB-11404,Pool Halim,4.86
DRV-BB-11405,Pool BSD,4.8
DRV-BB-11406,Pool Mampang,4.94
DRV-BB-11407,Pool Kramat Jati,4.68
DRV-BB-11408,Pool Puri,4.69
DRV-BB-11409,Pool Halim,4.83
DRV-BB-11410,Pool Kramat Jati,4.74
DRV-BB-11411,Pool Puri,4.69
DRV-BB-11412,Pool Ciputat,4.76
DRV-BB-11413,Pool Kelapa Gading,4.79
DRV-BB-11414,Pool Kramat Jati,4.61
DRV-BB-11415,Pool Kelapa Gading,4.6
DRV-BB-11416,Pool Halim,4.83
DRV-BB-11417,Pool Puri,4.79
DRV-BB-11418,Pool Ciputat,4.97
DRV-BB-11419,Pool Kramat Jati,4.71
DRV-BB-11420,Pool BSD,4.95
DRV-BB-11421,Pool BSD,4.65
DRV-BB-11422,Pool Mampang,4.7
DRV-BB-11423,Pool Kramat Jati,4.73
DRV-BB-11424,Pool Mampang,4.89
DRV-BB-11425,Pool Puri,4.91
DRV-BB-11426,Pool BSD,4.73
DRV-BB-11427,Pool Ciputat,4.67
DRV-BB-11428,Pool Kramat Jati,4.68
DRV-BB-11429,Pool Ciputat,4.7
DRV-BB-11430,Pool Puri,4.74
DRV-BB-11431,Pool Halim,4.78
DRV-BB-11432,Pool Ciputat,4.86
DRV-BB-11433,Pool BSD,4.75
DRV-BB-11434,Pool Kramat Jati,4.79
DRV-BB-11435,Pool BSD,4.82
DRV-BB-11436,Pool Mampang,4.76
DRV-BB-11437,Pool Kramat Jati,4.94
DRV-BB-11438,Pool Mampang,4.82
DRV-BB-11439,Pool Mampang,4.62
DRV-BB-11440,Pool Mampang,4.67
DRV-BB-11441,Pool Kramat Jati,4.67
DRV-BB-11442,Pool BSD,4.68
DRV-BB-11443,Pool Ciputat,4.67
DRV-BB-11444,Pool Kelapa Gading,4.68
DRV-BB-11445,Pool Ciputat,4.89
DRV-BB-11446,Pool BSD,4.87
DRV-BB-11447,Pool Mampang,4.68
DRV-BB-11448,Pool BSD,4.97
DRV-BB-11449,Pool Ciputat,4.73
DRV-BB-11450,Pool Kramat Jati,4.89
DRV-BB-11451,Pool Halim,4.99
DRV-BB-11452,Pool Ciputat,4.76
DRV-BB-11453,Pool Halim,4.73
DRV-BB-11454,Pool Mampang,4.61
DRV-BB-11455,Pool Mampang,4.85
DRV-BB-11456,Pool Puri,4.84
DRV-BB-11457,Pool Kelapa Gading,4.87
DRV-BB-11458,Pool Puri,4.95
DRV-BB-11459,Pool Puri,4.85
DRV-BB-11460,Pool Mampang,4.94
DRV-BB-11461,Pool Halim,4.66
DRV-BB-11462,Pool Kramat Jati,4.84
DRV-BB-11463,Pool Ciputat,4.95
DRV-BB-11464,Pool Halim,4.9
DRV-BB-11465,Pool Puri,4.74
DRV-BB-11466,Pool Halim,4.64
DRV-BB-11467,Pool Puri,4.75
DRV-BB-11468,Pool Kramat Jati,4.92
DRV-BB-11469,Pool BSD,4.73
DRV-BB-11470,Pool Mampang,4.85
DRV-BB-11471,Pool Kramat Jati,4.84
DRV-BB-11472,Pool Puri,4.72
DRV-BB-11473,Pool Kelapa Gading,4.81
DRV-BB-11474,Pool BSD,4.99
DRV-BB-11475,Pool Ciputat,4.93
DRV-BB-11476,Pool Halim,4.61
DRV-BB-11477,Pool Mampang,4.98
DRV-BB-11478,Pool Ciputat,4.65
DRV-BB-11479,Pool Ciputat,4.93
DRV-BB-11480,Pool Puri,4.92
DRV-BB-11481,Pool Puri,4.78
DRV-BB-11482,Pool Ciputat,4.73
DRV-BB-11483,Pool BSD,4.71
DRV-BB-11484,Pool Ciputat,4.87
DRV-BB-11485,Pool Kramat Jati,4.71
DRV-BB-11486,Pool Halim,4.69
DRV-BB-11487,Pool BSD,4.97
DRV-BB-11488,Pool BSD,4.84
DRV-BB-11489,Pool Ciputat,4.77
DRV-BB-11490,Pool Halim,4.95
DRV-BB-11491,Pool Halim,4.93
DRV-BB-11492,Pool Kramat Jati,4.77
DRV-BB-11493,Pool Kelapa Gading,4.75
DRV-BB-11494,Pool BSD,4.95
DRV-BB-11495,Pool Ciputat,4.85
DRV-BB-11496,Pool Mampang,5.0
DRV-BB-11497,Pool Puri,4.75
DRV-BB-11498,Pool Kelapa Gading,4.69
DRV-BB-11499,Pool Ciputat,4.75
DRV-BB-11500,Pool Mampang,4.85
DRV-BB-11501,Pool Ciputat,4.87
DRV-BB-11502,Pool Kramat Jati,4.87
DRV-BB-11503,Pool Kramat Jati,4.85
DRV-BB-11504,Pool Kelapa Gading,4.73
